S. No.,State,District,Block,Panchayat,Village,Habitation,Location,Type Of Source,Lab Name,Testing Date,Above Permissible Limit +ACY- (6.5 +ADw- pH +AD4- 8.5) (Mandatory+ACo-),Below Permissible Limit (Mandatory+ACo-),Above Permissible Limit (Emerging / Other+ACoAKg-),Below Permissible Limit (Emerging / Other+ACoAKg-)
411,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,MUSAHARI,Non Mandatory / SC1740756,Deep Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.28 Mg/l+AF0-,Fluoride+AFs-0.68 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-334.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
412,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,NAVTOLIA,N.P.S Navtoliya / SC150023381,Shallow Tubewell,MADHUBANI,08/07/2015,,+ACI-Iron+AFs-0.16 Mg/l+AF0-,Fluoride+AFs-0.68 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-352.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
413,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,NAVTOLIA,N.P.S Navtoliya / SC150023381,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.16 Mg/l+AF0-,Fluoride+AFs-0.68 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-368.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
414,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,NAVTOLIA,MUSHARI / SC150135720,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.16 Mg/l+AF0-,Fluoride+AFs-0.68 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-368.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
415,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,NAVTOLIA,MUSHARI / SC150135720,Shallow Tubewell,MADHUBANI,08/07/2015,,+ACI-Iron+AFs-0.16 Mg/l+AF0-,Fluoride+AFs-0.68 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-368.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
416,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,NAVTOLIA,Nc/Pc Scheme For Madhepur Block / SC4469669,Deep Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.16 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-368.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
417,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,NAVTOLIA,Nc/Pc Scheme For Madhepur Block / SC4469669,Deep Tubewell,MADHUBANI,08/07/2015,,+ACI-Iron+AFs-0.16 Mg/l+AF0-,Fluoride+AFs-0.64 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-358.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
418,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,PACHAPANIA,P.S Pachmaniya / SC150023507,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.28 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-334.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
419,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,PACHAPANIA,Lalu Nagar / SC150026107,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.28 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-334.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
420,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,PACHAPANIA,Nc/Pc Scheme For Madhepur Block / SC4469670,Deep Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.28 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-368.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-3.00 NTU+AF0-
421,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,PASWAN TOL,SC40365,Deep Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.28 Mg/l+AF0-,Fluoride+AFs-0.68 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-368.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
422,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,N.P.S Athvidhwa Mushari / SC150023294,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.26 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-352.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
423,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,M.S Tardiha / SC150023295,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.28 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-352.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
424,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,N.P.S South Tol / SC150023380,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.28 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-358.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
425,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,Shambhu Thakur /Pauni Mod Ke Najdik / SC150025376,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.27 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-368.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
426,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,Suraj Kumar Jha S/o Anandi Jha Ke Ghar Ke Niket / SC150025377,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.16 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-358.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
427,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,Nilam Devi H/o Feku Ram Ke Ghar Ke Niket Ram Tol / SC150025378,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.27 Mg/l+AF0-,Fluoride+AFs-0.68 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-368.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-3.00 NTU+AF0-
428,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,Sudhiya Devi H/o Fulchandra Paswan Ke Ghar Ke Niket Paswan Tol / SC150025379,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.26 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-334.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
429,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,ASHUTOSH KUMAR RAY / SC150135721,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.28 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-368.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
430,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,Nc/Pc Scheme For Madhepur Block / SC4469671,Deep Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.27 Mg/l+AF0-,Fluoride+AFs-0.68 Mg/l+AF0-,pH+AFs-7.13 PH+AF0-,TDS+AFs-368.00 Mg/l+AF0-+ACI-,,Tur idity+AFs-3.00 NTU+AF0-
431,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,Nc/Pc Scheme For Madhepur Block / SC4618817,Deep Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.30 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-352.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-3.00 NTU+AF0-
432,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,Barhamasthan Ke Prangan Me / SC5502678,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.28 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.15 PH+AF0-,TDS+AFs-334.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-3.00 NTU+AF0-
433,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,Tejnaryan Yadav S/o Ramkripal Yadav Ghar Ke Najdik / SC5502679,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.26 Mg/l+AF0-,Fluoride+AFs-0.78 Mg/l+AF0-,pH+AFs-7.26 PH+AF0-,TDS+AFs-654.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
434,BIHAR,MADHUBANI,MADHEPUR,TARDIHA,TARDIHA,TARDIHA,Durga Asthan Ke Parangan Me / SC5502681,Shallow Tubewell,MADHUBANI,17/07/2015,,+ACI-Iron+AFs-0.28 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-334.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
435,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (N),SRIPUR HATI,TETRAHA,Jaya Devi H/o Jholi Mukhya / SC150013391,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.14 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
436,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (N),SRIPUR HATI,TETRAHA,Sita Ram Paswan S/o Basudev Paswan Mahadalit Basti Salhes Than / SC150013394,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
437,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (N),SRIPUR HATI,TETRAHA,U.M.S TETRAHA / SC150024690,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
438,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (N),SRIPUR HATI,TETRAHA,Gopal Yadav / SC150026181,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
439,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (N),SRIPUR HATI,TETRAHA,CHAURAHA PAR SADAK KINARE / SC150135554,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
440,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (N),SRIPUR HATI,TETRAHA,KAMLA ASTHAN / SC150135558,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
441,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (N),SRIPUR HATI,TETRAHA,Nc/Pc Scheme For Pandaul Block / SC4469706,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
442,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (N),SRIPUR HATI,TETRAHA,Mushari Tola Me / SC4649310,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
443,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,GANGAPUR,Road Side Me / SC105381,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.14 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
444,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,GANGAPUR,Mushari Tola Me / SC4618911,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
445,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,GANGAPUR,School Me / SC5220526,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
446,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,GANGAPUR,Sadak Kinare / SC98390,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
447,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,KAKNA,Ashok Kumar Jha S/o Met Maharudar Jha Ghar Ke Sadak Ke Kinare / SC150013674,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
448,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,KAKNA,P.S KAKNA / SC150024713,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
449,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,KAKNA,C.S KAKNA / SC150024714,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
450,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,KAKNA,South Tola / SC150026187,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
451,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,KAKNA,Fulchandra Ram / SC150026188,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
452,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,KAKNA,TEEN BATIYA PAR BRAHMAN ASTHAN KE NAJDIK / SC150135546,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
453,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,KAKNA,Non Mandatory / SC1731048,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
454,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Mushari Me / SC102040,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
455,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Sarvjanik Asthan Me / SC103502,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
456,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,School Me / SC105227,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
457,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Mandir Me / SC106273,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
458,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Road Side Me / SC106409,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
459,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Sadak Kinare / SC108513,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-635.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
460,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,School Me / SC150000845,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
461,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Mandir Me / SC150000846,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
462,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Samudayik Bhavan Ke Pas / SC150000847,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
